t,ax,ay,az,gx,gy,gz,mx,my,mz,label
967525.0,-0.45,-0.16,10.03,0.04,-0.02,0.01,-33.73,30.28,-36.43,L
967538.0,-0.25,-1.36,10.65,0.17,-0.0,0.08,-33.73,30.73,-36.13,L
967551.0,-0.1,-3.41,11.8,0.32,0.01,0.18,-32.53,30.73,-36.13,L
967564.0,0.2,-4.96,12.2,0.58,0.06,0.36,-35.23,29.68,-34.78,L
967577.0,0.18,-5.49,12.28,0.92,0.12,0.67,-33.13,29.38,-36.58,L
967590.0,0.08,-4.71,12.13,1.1,0.19,1.08,-33.88,30.13,-35.53,L
967603.0,0.19,-3.64,11.52,0.9,0.31,1.39,-32.68,29.38,-37.48,L
967616.0,0.05,-3.34,10.95,0.46,0.44,1.7,-32.98,29.08,-33.73,L
967629.0,-0.03,-3.53,10.2,-0.07,0.48,2.05,-34.33,28.18,-35.53,L
967642.0,-0.25,-3.97,9.47,-0.42,0.47,2.32,-33.28,30.28,-36.88,L
967655.0,-0.51,-3.73,8.72,-0.63,0.43,2.71,-32.68,32.38,-35.83,L
967667.0,-0.61,-3.29,7.94,-0.66,0.25,3.07,-33.28,30.73,-36.43,L
967681.0,-0.57,-2.36,7.52,-0.61,0.11,3.4,-31.48,33.13,-35.83,L
967694.0,-0.02,-1.59,7.14,-0.52,-0.05,3.72,-31.63,33.28,-35.68,L
967707.0,0.32,-0.08,7.1,-0.5,-0.24,3.93,-32.98,34.48,-36.88,L
967720.0,0.96,1.61,6.71,-0.55,-0.49,4.05,-32.68,35.38,-35.53,L
967733.0,1.32,3.63,6.97,-0.64,-0.59,3.94,-32.38,37.78,-37.03,L
967746.0,1.89,5.52,8.39,-0.67,-0.72,3.76,-32.38,37.78,-35.08,L
967759.0,2.4,6.2,9.29,-0.67,-0.75,3.47,-31.48,40.02,-35.83,L
967772.0,2.54,7.67,9.64,-0.55,-0.69,3.02,-31.48,40.02,-35.83,L
